Carrier,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum_cost,rate,mode_dsc,tpt_day_cnt,Carrier_type
V444_4,PORT05,PORT09,61.51,62.00,DTD,13.65,8.65,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,62.01,62.50,DTD,13.71,8.71,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,62.51,63.00,DTD,13.77,6.77,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,63.01,63.50,DTD,13.82,4.82,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,63.51,64.00,DTD,13.88,7.88,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,64.01,64.50,DTD,13.94,5.94,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,64.51,65.00,DTD,13.99,9.99,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,65.01,65.50,DTD,15.05,6.05,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,65.51,66.00,DTD,15.11,7.11,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,66.01,66.50,DTD,15.16,9.16,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,66.51,67.00,DTD,15.22,10.22,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,67.01,67.50,DTD,15.28,10.28,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,67.51,68.00,DTD,15.33,4.33,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,68.01,68.50,DTD,15.39,6.39,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,68.51,69.00,DTD,15.45,10.45,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,69.01,69.50,DTD,15.50,9.50,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,69.51,70.00,DTD,15.56,10.56,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,70.01,70.50,DTD,15.62,8.62,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,70.51,71.00,DTD,15.68,4.68,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,71.01,71.50,DTD,15.73,6.73,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,71.51,72.00,DTD,15.79,4.79,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,72.01,72.50,DTD,15.85,10.85,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,72.51,73.00,DTD,15.90,9.90,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,73.01,73.50,DTD,15.96,5.96,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,73.51,74.00,DTD,17.02,11.02,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,74.01,74.50,DTD,17.07,12.07,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,74.51,75.00,DTD,17.13,10.13,AIR   ,1,V888888883_1
V444_4,PORT05,PORT09,75.01,99999.99,DTD,17.18,0.14,AIR   ,1,V888888883_1
V444_4,PORT06,PORT09,0.00,0.50,DTD,1.44,0.44,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,0.00,0.50,DTP,1.44,0.44,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,0.51,1.00,DTD,1.48,0.48,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,0.51,1.00,DTP,1.48,0.48,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,1.01,1.50,DTD,1.51,0.51,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,1.01,1.50,DTP,1.51,0.51,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,1.51,2.00,DTD,1.55,0.55,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,1.51,2.00,DTP,1.55,0.55,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,2.01,2.50,DTD,1.59,0.59,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,2.01,2.50,DTP,1.59,0.59,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,2.51,3.00,DTD,1.62,0.62,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,2.51,3.00,DTP,1.62,0.62,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,3.01,3.50,DTD,1.65,0.65,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,3.01,3.50,DTP,1.65,0.65,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,3.51,4.00,DTD,1.69,0.69,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,3.51,4.00,DTP,1.69,0.69,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,4.01,4.50,DTD,1.72,0.72,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,4.01,4.50,DTP,1.72,0.72,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,4.51,5.00,DTD,1.76,0.76,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,4.51,5.00,DTP,1.76,0.76,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,5.01,5.50,DTD,1.79,0.79,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,5.01,5.50,DTP,1.79,0.79,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,5.51,6.00,DTD,1.82,0.82,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,5.51,6.00,DTP,1.82,0.82,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,6.01,6.50,DTD,1.85,0.85,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,6.01,6.50,DTP,1.85,0.85,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,6.51,7.00,DTD,1.88,0.88,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,6.51,7.00,DTP,1.88,0.88,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,7.01,7.50,DTD,1.91,0.91,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,7.01,7.50,DTP,1.91,0.91,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,7.51,8.00,DTD,1.94,0.94,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,7.51,8.00,DTP,1.94,0.94,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,8.01,8.50,DTD,1.97,0.97,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,8.01,8.50,DTP,1.97,0.97,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,8.51,9.00,DTD,2.00,1.00,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,8.51,9.00,DTP,2.00,1.00,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,9.01,9.50,DTD,3.03,1.03,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,9.01,9.50,DTP,3.03,1.03,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,9.51,10.00,DTD,3.06,1.06,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,9.51,10.00,DTP,3.06,1.06,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,10.01,10.50,DTD,3.09,1.09,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,10.01,10.50,DTP,3.09,1.09,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,10.51,11.00,DTD,3.12,1.12,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,10.51,11.00,DTP,3.12,1.12,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,11.01,11.50,DTD,3.15,1.15,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,11.01,11.50,DTP,3.15,1.15,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,11.51,12.00,DTD,3.18,1.18,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,11.51,12.00,DTP,3.18,1.18,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,12.01,12.50,DTD,3.21,1.21,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,12.01,12.50,DTP,3.21,1.21,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,12.51,13.00,DTD,3.24,1.24,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,12.51,13.00,DTP,3.24,1.24,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,13.01,13.50,DTD,3.27,1.27,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,13.01,13.50,DTP,3.27,1.27,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,13.51,14.00,DTD,3.30,1.30,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,13.51,14.00,DTP,3.30,1.30,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,14.01,14.50,DTD,3.33,1.33,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,14.01,14.50,DTP,3.33,1.33,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,14.51,15.00,DTD,3.36,1.36,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,14.51,15.00,DTP,3.36,1.36,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,15.01,15.50,DTD,3.39,1.39,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,15.01,15.50,DTP,3.39,1.39,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,15.51,16.00,DTD,3.42,1.42,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,15.51,16.00,DTP,3.42,1.42,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,16.01,16.50,DTD,3.45,1.45,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,16.01,16.50,DTP,3.45,1.45,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,16.51,17.00,DTD,3.48,1.48,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,16.51,17.00,DTP,3.48,1.48,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,17.01,17.50,DTD,3.51,1.51,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,17.01,17.50,DTP,3.51,1.51,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,17.51,18.00,DTD,3.54,1.54,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,17.51,18.00,DTP,3.54,1.54,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,18.01,18.50,DTD,3.57,1.57,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,18.01,18.50,DTP,3.57,1.57,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,18.51,19.00,DTD,3.60,1.60,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,18.51,19.00,DTP,3.60,1.60,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,19.01,19.50,DTD,3.63,1.63,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,19.01,19.50,DTP,3.63,1.63,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,19.51,20.00,DTD,3.66,1.66,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,19.51,20.00,DTP,3.66,1.66,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,20.01,20.50,DTD,3.69,1.69,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,20.01,20.50,DTP,3.69,1.69,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,20.51,21.00,DTD,3.72,1.72,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,20.51,21.00,DTP,3.72,1.72,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,21.01,21.50,DTD,3.75,1.75,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,21.01,21.50,DTP,3.75,1.75,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,21.51,22.00,DTD,3.78,1.78,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,21.51,22.00,DTP,3.78,1.78,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,22.01,22.50,DTD,3.81,1.81,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,22.01,22.50,DTP,3.81,1.81,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,22.51,23.00,DTD,3.84,1.84,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,22.51,23.00,DTP,3.84,1.84,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,23.01,23.50,DTD,3.87,1.87,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,23.01,23.50,DTP,3.87,1.87,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,23.51,24.00,DTD,3.90,1.90,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,23.51,24.00,DTP,3.90,1.90,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,24.01,24.50,DTD,3.93,1.93,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,24.01,24.50,DTP,3.93,1.93,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,24.51,25.00,DTD,3.96,1.96,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,24.51,25.00,DTP,3.96,1.96,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,25.01,25.50,DTD,3.99,1.99,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,25.01,25.50,DTP,3.99,1.99,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,25.51,26.00,DTD,5.02,3.02,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,25.51,26.00,DTP,5.02,2.02,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,26.01,26.50,DTD,5.05,1.05,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,26.01,26.50,DTP,5.05,1.05,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,26.51,27.00,DTD,5.08,2.08,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,26.51,27.00,DTP,5.08,1.08,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,27.01,27.50,DTD,5.11,1.11,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,27.01,27.50,DTP,5.11,1.11,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,27.51,28.00,DTD,5.14,2.14,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,27.51,28.00,DTP,5.14,3.14,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,28.01,28.50,DTD,5.17,1.17,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,28.01,28.50,DTP,5.17,2.17,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,28.51,29.00,DTD,5.20,3.20,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,28.51,29.00,DTP,5.20,2.20,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,29.01,29.50,DTD,5.23,1.23,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,29.01,29.50,DTP,5.23,1.23,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,29.51,30.00,DTD,5.26,3.26,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,29.51,30.00,DTP,5.26,1.26,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,30.01,30.50,DTD,5.29,1.29,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,30.01,30.50,DTP,5.29,2.29,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,30.51,31.00,DTD,5.32,3.32,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,30.51,31.00,DTP,5.32,3.32,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,31.01,31.50,DTD,5.35,3.35,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,31.01,31.50,DTP,5.35,3.35,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,31.51,32.00,DTD,5.38,1.38,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,31.51,32.00,DTP,5.38,3.38,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,32.01,32.50,DTD,5.41,1.41,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,32.01,32.50,DTP,5.41,3.41,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,32.51,33.00,DTD,5.44,1.44,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,32.51,33.00,DTP,5.44,2.44,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,33.01,33.50,DTD,5.47,2.47,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,33.01,33.50,DTP,5.47,1.47,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,33.51,34.00,DTD,5.50,2.50,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,33.51,34.00,DTP,5.50,1.50,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,34.01,34.50,DTD,5.53,2.53,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,34.01,34.50,DTP,5.53,2.53,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,34.51,35.00,DTD,5.56,1.56,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,34.51,35.00,DTP,5.56,2.56,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,35.01,35.50,DTD,5.59,3.59,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,35.01,35.50,DTP,5.59,3.59,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,35.51,36.00,DTD,5.62,2.62,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,35.51,36.00,DTP,5.62,1.62,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,36.01,36.50,DTD,5.65,1.65,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,36.01,36.50,DTP,5.65,3.65,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,36.51,37.00,DTD,5.68,2.68,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,36.51,37.00,DTP,5.68,2.68,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,37.01,37.50,DTD,5.71,3.71,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,37.01,37.50,DTP,5.71,3.71,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,37.51,38.00,DTD,5.74,2.74,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,37.51,38.00,DTP,5.74,2.74,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,38.01,38.50,DTD,5.77,2.77,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,38.01,38.50,DTP,5.77,2.77,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,38.51,39.00,DTD,5.80,3.80,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,38.51,39.00,DTP,5.80,1.80,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,39.01,39.50,DTD,5.83,2.83,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,39.01,39.50,DTP,5.83,2.83,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,39.51,40.00,DTD,5.86,2.86,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,39.51,40.00,DTP,5.86,1.86,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,40.01,40.50,DTD,5.89,3.89,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,40.01,40.50,DTP,5.89,1.89,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,40.51,41.00,DTD,5.92,2.92,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,40.51,41.00,DTP,5.92,3.92,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,41.01,41.50,DTD,5.95,1.95,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,41.01,41.50,DTP,5.95,2.95,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,41.51,42.00,DTD,5.98,1.98,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,41.51,42.00,DTP,5.98,1.98,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,42.01,42.50,DTD,7.01,3.01,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,42.01,42.50,DTP,7.01,4.01,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,42.51,43.00,DTD,7.04,2.04,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,42.51,43.00,DTP,7.04,3.04,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,43.01,43.50,DTD,7.07,2.07,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,43.01,43.50,DTP,7.07,2.07,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,43.51,44.00,DTD,7.10,2.10,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,43.51,44.00,DTP,7.10,2.10,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,44.01,44.50,DTD,7.13,3.13,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,44.01,44.50,DTP,7.13,2.13,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,44.51,45.00,DTD,7.16,2.16,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,44.51,45.00,DTP,7.16,4.16,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,45.01,45.50,DTD,7.19,3.19,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,45.01,45.50,DTP,7.19,2.19,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,45.51,46.00,DTD,7.22,2.22,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,45.51,46.00,DTP,7.22,4.22,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,46.01,46.50,DTD,7.26,3.26,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,46.01,46.50,DTP,7.26,3.26,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,46.51,47.00,DTD,7.29,2.29,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,46.51,47.00,DTP,7.29,3.29,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,47.01,47.50,DTD,7.33,2.33,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,47.01,47.50,DTP,7.33,3.33,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,47.51,48.00,DTD,7.36,2.36,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,47.51,48.00,DTP,7.36,3.36,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,48.01,48.50,DTD,7.39,3.39,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,48.01,48.50,DTP,7.39,4.39,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,48.51,49.00,DTD,7.43,2.43,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,48.51,49.00,DTP,7.43,2.43,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,49.01,49.50,DTD,7.46,2.46,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,49.01,49.50,DTP,7.46,2.46,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,49.51,50.00,DTD,7.50,4.50,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,49.51,50.00,DTP,7.50,4.50,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,50.01,50.50,DTD,7.53,3.53,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,50.01,50.50,DTP,7.53,4.53,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,50.51,51.00,DTD,7.56,2.56,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,50.51,51.00,DTP,7.56,4.56,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,51.01,51.50,DTD,7.60,4.60,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,51.01,51.50,DTP,7.60,3.60,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,51.51,52.00,DTD,7.63,4.63,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,51.51,52.00,DTP,7.63,2.63,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,52.01,52.50,DTD,7.67,2.67,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,52.01,52.50,DTP,7.67,3.67,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,52.51,53.00,DTD,7.70,4.70,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,52.51,53.00,DTP,7.70,4.70,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,53.01,53.50,DTD,7.73,2.73,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,53.01,53.50,DTP,7.73,2.73,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,53.51,54.00,DTD,7.77,3.77,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,53.51,54.00,DTP,7.77,2.77,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,54.01,54.50,DTD,7.80,2.80,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,54.01,54.50,DTP,7.80,4.80,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,54.51,55.00,DTD,7.84,4.84,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,54.51,55.00,DTP,7.84,4.84,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,55.01,55.50,DTD,7.87,2.87,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,55.01,55.50,DTP,7.87,4.87,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,55.51,56.00,DTD,7.90,3.90,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,55.51,56.00,DTP,7.90,4.90,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,56.01,56.50,DTD,7.94,2.94,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,56.01,56.50,DTP,7.94,2.94,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,56.51,57.00,DTD,7.97,3.97,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,56.51,57.00,DTP,7.97,2.97,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,57.01,57.50,DTD,9.01,6.01,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,57.01,57.50,DTP,9.01,4.01,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,57.51,58.00,DTD,9.04,4.04,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,57.51,58.00,DTP,9.04,2.04,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,58.01,58.50,DTD,9.07,5.07,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,58.01,58.50,DTP,9.07,4.07,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,58.51,59.00,DTD,9.11,5.11,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,58.51,59.00,DTP,9.11,2.11,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,59.01,59.50,DTD,9.14,3.14,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,59.01,59.50,DTP,9.14,2.14,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,59.51,60.00,DTD,9.18,6.18,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,59.51,60.00,DTP,9.18,6.18,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,60.01,60.50,DTD,9.21,3.21,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,60.01,60.50,DTP,9.21,2.21,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,60.51,61.00,DTD,9.24,5.24,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,60.51,61.00,DTP,9.24,6.24,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,61.01,61.50,DTD,9.28,6.28,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,61.01,61.50,DTP,9.28,3.28,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,61.51,62.00,DTD,9.31,2.31,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,61.51,62.00,DTP,9.31,5.31,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,62.01,62.50,DTD,9.35,3.35,AIR   ,2,V888888883_1
V444_4,PORT06,PORT09,62.01,62.50,DTP,9.35,6.35,AIR   ,2,V888888883_1
